"Model","Train_dataset","Test_dataset","BaseMetric","ProposedMetric","Baseline_mean","Proposed_mean","Difference","Improvement","N_pairs","W_min_scipy","W_plus","W_minus","W_signed","p_value","p_value_two_sided","significant_0.05","effect_size_r"
"gradient_boosting","pc3","pc1","F1_mean","F1","0.293","0.29106","-0.0019399999999999973","-0.0019399999999999973","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc2","F1_mean","F1","0.10500000000000001","0.07238520000000001","-0.0326148","-0.0326148","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc4","F1_mean","F1","0.11799999999999997","0.07506399999999999","-0.042935999999999974","-0.042935999999999974","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc1","F1_mean","F1","0.187","0.17807","-0.008929999999999993","-0.008929999999999993","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc2","F1_mean","F1","0.06600000000000002","0.10083120000000001","0.03483119999999999","0.03483119999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc3","F1_mean","F1","0.146","0.110188","-0.035812","-0.035812","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","MEAN","MEAN","Precision_mean","Precision","0.20725","0.215028","0.007778000000000007","0.007778000000000007","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc1","pc2","Precision_mean","Precision","0.06000000000000001","0.0220628","-0.03793720000000001","-0.03793720000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc3","Precision_mean","Precision","0.303","0.351214","0.048214000000000035","0.048214000000000035","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc1","pc4","Precision_mean","Precision","0.362","0.361807","-0.00019299999999999873","-0.00019299999999999873","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc1","Precision_mean","Precision","0.219","0.206128","-0.012871999999999995","-0.012871999999999995","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc3","Precision_mean","Precision","0.374","0.34966600000000003","-0.024333999999999967","-0.024333999999999967","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc4","Precision_mean","Precision","0.173","0.21597299999999997","0.04297299999999998","0.04297299999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc1","Precision_mean","Precision","0.28600000000000003","0.340212","0.05421199999999998","0.05421199999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc2","Precision_mean","Precision","0.06899999999999999","0.045994999999999994","-0.023004999999999998","-0.023004999999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc4","Precision_mean","Precision","0.252","0.18504800000000002","-0.06695199999999998","-0.06695199999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc1","Precision_mean","Precision","0.174","0.212183","0.03818300000000002","0.03818300000000002","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc2","Precision_mean","Precision","0.034999999999999996","0.057230199999999995","0.0222302","0.0222302","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc3","Precision_mean","Precision","0.18","0.232814","0.052814","0.052814","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","MEAN","MEAN","Recall_mean","Recall","0.19533299999999998","0.147027","-0.04830599999999999","-0.04830599999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc2","Recall_mean","Recall","0.148","0.043478","-0.10452199999999999","-0.10452199999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc3","Recall_mean","Recall","0.29400000000000004","0.24124999999999996","-0.052750000000000075","-0.052750000000000075","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc4","Recall_mean","Recall","0.166","0.134831","-0.031169000000000002","-0.031169000000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc1","Recall_mean","Recall","0.083","0.05714280000000001","-0.025857199999999997","-0.025857199999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc3","Recall_mean","Recall","0.12200000000000003","0.08","-0.04200000000000002","-0.04200000000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc4","Recall_mean","Recall","0.028000000000000004","0.0314612","0.0034611999999999976","0.0034611999999999976","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc1","Recall_mean","Recall","0.301","0.257143","-0.04385699999999998","-0.04385699999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc2","Recall_mean","Recall","0.22599999999999998","0.191304","-0.03469599999999998","-0.03469599999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc4","Recall_mean","Recall","0.077","0.047191","-0.029809000000000002","-0.029809000000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc1","Recall_mean","Recall","0.20299999999999999","0.155844","-0.047155999999999976","-0.047155999999999976","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc2","Recall_mean","Recall","0.5740000000000001","0.452174","-0.12182600000000005","-0.12182600000000005","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc3","Recall_mean","Recall","0.12200000000000003","0.0725","-0.04950000000000003","-0.04950000000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","MEAN","MEAN","Generalizability_mean","GLR","0.8769170000000001","0.1819288","-0.6949882000000001","-0.6949882000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc2","Generalizability_mean","GLR","0.8789999999999999","0.09708699999999999","-0.7819129999999999","-0.7819129999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc3","Generalizability_mean","GLR","0.993","0.11108099999999999","-0.881919","-0.881919","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc4","Generalizability_mean","GLR","0.99","0.059403","-0.930597","-0.930597","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc1","Generalizability_mean","GLR","0.372","0.149817","-0.222183","-0.222183","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc3","Generalizability_mean","GLR","0.857","0.28284","-0.57416","-0.57416","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc4","Generalizability_mean","GLR","0.868","0.293026","-0.574974","-0.574974","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc1","Generalizability_mean","GLR","0.978","0.24728499999999998","-0.730715","-0.730715","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc2","Generalizability_mean","GLR","0.8480000000000001","0.13776100000000002","-0.7102390000000001","-0.7102390000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc4","Generalizability_mean","GLR","0.968","0.275822","-0.692178","-0.692178","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc1","Generalizability_mean","GLR","0.9469999999999998","0.206594","-0.7404059999999999","-0.7404059999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc2","Generalizability_mean","GLR","0.852","0.11977600000000002","-0.732224","-0.732224","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc3","Generalizability_mean","GLR","0.9710000000000001","0.202652","-0.768348","-0.768348","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","MEAN","MEAN","Stability","ECE","0.895083","0.0700992","-0.8249837999999999","0.8249837999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc1","pc2","Stability","ECE","0.8619999999999999","0.027122999999999998","-0.8348769999999999","0.8348769999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc1","pc3","Stability","ECE","0.932","0.06719520000000001","-0.8648048","0.8648048","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc1","pc4","Stability","ECE","0.93","0.08344200000000002","-0.846558","0.846558","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc2","pc1","Stability","ECE","0.876","0.0669862","-0.8090138","0.8090138","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc2","pc3","Stability","ECE","0.958","0.09354","-0.86446","0.86446","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc2","pc4","Stability","ECE","0.9380000000000001","0.11876120000000001","-0.8192388","0.8192388","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc1","Stability","ECE","0.884","0.036876","-0.847124","0.847124","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc2","Stability","ECE","0.8139999999999998","0.052611000000000005","-0.7613889999999999","0.7613889999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc4","Stability","ECE","0.889","0.08481419999999999","-0.8041858000000001","0.8041858000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc1","Stability","ECE","0.89","0.065352","-0.824648","0.824648","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc2","Stability","ECE","0.8539999999999999","0.0697138","-0.7842861999999998","0.7842861999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc3","Stability","ECE","0.914","0.074776","-0.8392240000000001","0.8392240000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","MEAN","MEAN","ReliabilityIndex","ReliabilityScore","0.865333","0.8402879999999999","-0.025045000000000095","-0.025045000000000095","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc2","ReliabilityIndex","ReliabilityScore","0.8859999999999999","0.840473","-0.04552699999999987","-0.04552699999999987","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc3","ReliabilityIndex","ReliabilityScore","0.9469999999999998","0.829449","-0.11755099999999985","-0.11755099999999985","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc1","pc4","ReliabilityIndex","ReliabilityScore","0.9280000000000002","0.8154199999999999","-0.11258000000000024","-0.11258000000000024","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc1","ReliabilityIndex","ReliabilityScore","0.7580000000000001","0.835974","0.07797399999999988","0.07797399999999988","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc2","pc3","ReliabilityIndex","ReliabilityScore","0.892","0.8492930000000001","-0.04270699999999994","-0.04270699999999994","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc2","pc4","ReliabilityIndex","ReliabilityScore","0.8450000000000001","0.8425839999999999","-0.0024160000000001958","-0.0024160000000001958","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc1","ReliabilityIndex","ReliabilityScore","0.925","0.862256","-0.06274400000000002","-0.06274400000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc3","pc2","ReliabilityIndex","ReliabilityScore","0.8350000000000002","0.838757","0.0037569999999997883","0.0037569999999997883","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc3","pc4","ReliabilityIndex","ReliabilityScore","0.8459999999999999","0.851032","0.0050320000000001475","0.0050320000000001475","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"gradient_boosting","pc4","pc1","ReliabilityIndex","ReliabilityScore","0.857","0.845982","-0.011017999999999972","-0.011017999999999972","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc2","ReliabilityIndex","ReliabilityScore","0.8360000000000001","0.830058","-0.005942000000000114","-0.005942000000000114","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"gradient_boosting","pc4","pc3","ReliabilityIndex","ReliabilityScore","0.8290000000000001","0.842183","0.013182999999999945","0.013182999999999945","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","MEAN","MEAN","AUC_mean","AUC","0.7462500000000001","0.745058","-0.0011920000000000819","-0.0011920000000000819","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc2","AUC_mean","AUC","0.8539999999999999","0.8745049999999999","0.020504999999999995","0.020504999999999995","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc3","AUC_mean","AUC","0.7619999999999999","0.763076","0.001076000000000077","0.001076000000000077","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc4","AUC_mean","AUC","0.759","0.774102","0.015101999999999949","0.015101999999999949","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc1","AUC_mean","AUC","0.686","0.695553","0.009552999999999923","0.009552999999999923","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc3","AUC_mean","AUC","0.693","0.694107","0.0011070000000000801","0.0011070000000000801","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc4","AUC_mean","AUC","0.533","0.530944","-0.0020560000000000578","-0.0020560000000000578","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc1","AUC_mean","AUC","0.797","0.799967","0.002966999999999942","0.002966999999999942","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc2","AUC_mean","AUC","0.8240000000000001","0.777147","-0.046853000000000034","-0.046853000000000034","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc4","AUC_mean","AUC","0.747","0.729632","-0.01736800000000005","-0.01736800000000005","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc1","AUC_mean","AUC","0.723","0.7445610000000001","0.021561000000000163","0.021561000000000163","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","AUC_mean","AUC","0.859","0.827323","-0.031676999999999955","-0.031676999999999955","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","AUC_mean","AUC","0.7180000000000001","0.729776","0.011775999999999898","0.011775999999999898","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","MEAN","MEAN","F1_mean","F1","0.12491699999999999","0.148089","0.023172000000000012","0.023172000000000012","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc2","F1_mean","F1","0.13399999999999998","0.122346","-0.011653999999999984","-0.011653999999999984","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc3","F1_mean","F1","0.251","0.29773499999999997","0.04673499999999997","0.04673499999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc4","F1_mean","F1","0.181","0.24595799999999998","0.06495799999999999","0.06495799999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc1","F1_mean","F1","0.12400000000000003","0.19297500000000004","0.06897500000000001","0.06897500000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc3","F1_mean","F1","0.049","0.0408072","-0.0081928","-0.0081928","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc4","F1_mean","F1","0.0","0.00221","0.00221","0.00221","5","10.0","10.0","0.0","10.0","0.0625","0.125","False","1.0"
"lightgbm","pc3","pc1","F1_mean","F1","0.20800000000000002","0.266768","0.05876799999999999","0.05876799999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc2","F1_mean","F1","0.044","0.07165479999999999","0.027654799999999993","0.027654799999999993","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc4","F1_mean","F1","0.12800000000000003","0.12404699999999999","-0.00395300000000004","-0.00395300000000004","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc1","F1_mean","F1","0.182","0.197015","0.015015","0.015015","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","F1_mean","F1","0.085","0.071648","-0.013352000000000003","-0.013352000000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","F1_mean","F1","0.11300000000000002","0.143899","0.030898999999999982","0.030898999999999982","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","MEAN","MEAN","Precision_mean","Precision","0.202667","0.20800100000000002","0.005334000000000005","0.005334000000000005","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc2","Precision_mean","Precision","0.13799999999999998","0.08766120000000001","-0.050338799999999975","-0.050338799999999975","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc3","Precision_mean","Precision","0.352","0.36127","0.00927","0.00927","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc4","Precision_mean","Precision","0.369","0.43061999999999995","0.06161999999999995","0.06161999999999995","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc1","Precision_mean","Precision","0.271","0.256948","-0.014052000000000009","-0.014052000000000009","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc3","Precision_mean","Precision","0.323","0.219118","-0.103882","-0.103882","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc4","Precision_mean","Precision","0.0","0.06666720000000001","0.06666720000000001","0.06666720000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc1","Precision_mean","Precision","0.288","0.307399","0.019399","0.019399","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc2","Precision_mean","Precision","0.029000000000000005","0.051613","0.022612999999999994","0.022612999999999994","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc4","Precision_mean","Precision","0.23199999999999998","0.23564400000000002","0.003644000000000036","0.003644000000000036","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc1","Precision_mean","Precision","0.197","0.20528400000000002","0.008284000000000014","0.008284000000000014","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","Precision_mean","Precision","0.046","0.0384832","-0.007516799999999997","-0.007516799999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","Precision_mean","Precision","0.187","0.23530199999999998","0.048301999999999984","0.048301999999999984","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","MEAN","MEAN","Recall_mean","Recall","0.14450000000000002","0.173426","0.02892599999999998","0.02892599999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc2","Recall_mean","Recall","0.148","0.208696","0.060696","0.060696","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc3","Recall_mean","Recall","0.195","0.25375","0.05874999999999997","0.05874999999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc4","Recall_mean","Recall","0.12000000000000002","0.173033","0.05303299999999997","0.05303299999999997","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc1","Recall_mean","Recall","0.081","0.155844","0.07484400000000001","0.07484400000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc3","Recall_mean","Recall","0.026000000000000002","0.0225","-0.003500000000000003","-0.003500000000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc4","Recall_mean","Recall","0.0","0.001124","0.001124","0.001124","5","10.0","10.0","0.0","10.0","0.0625","0.125","False","1.0"
"lightgbm","pc3","pc1","Recall_mean","Recall","0.164","0.23636300000000002","0.07236300000000001","0.07236300000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc2","Recall_mean","Recall","0.096","0.130435","0.03443499999999999","0.03443499999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc4","Recall_mean","Recall","0.089","0.08426999999999998","-0.004730000000000012","-0.004730000000000012","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc1","Recall_mean","Recall","0.169","0.18961","0.02060999999999999","0.02060999999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","Recall_mean","Recall","0.5650000000000001","0.521739","-0.043261000000000105","-0.043261000000000105","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","Recall_mean","Recall","0.081","0.1037498","0.0227498","0.0227498","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","MEAN","MEAN","Generalizability_mean","GLR","0.8662500000000002","0.2522486","-0.6140014000000003","-0.6140014000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc2","Generalizability_mean","GLR","0.901","0.22088799999999997","-0.680112","-0.680112","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc3","Generalizability_mean","GLR","0.99","0.250483","-0.739517","-0.739517","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc4","Generalizability_mean","GLR","0.993","0.183926","-0.809074","-0.809074","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc1","Generalizability_mean","GLR","0.266","0.10372199999999998","-0.16227800000000003","-0.16227800000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc3","Generalizability_mean","GLR","0.841","0.37864699999999996","-0.462353","-0.462353","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc4","Generalizability_mean","GLR","0.8459999999999999","0.39477900000000005","-0.4512209999999998","-0.4512209999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc1","Generalizability_mean","GLR","0.9730000000000001","0.320732","-0.6522680000000001","-0.6522680000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc2","Generalizability_mean","GLR","0.8960000000000001","0.12430999999999999","-0.7716900000000001","-0.7716900000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc4","Generalizability_mean","GLR","0.9469999999999998","0.29392199999999996","-0.6530779999999998","-0.6530779999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc1","Generalizability_mean","GLR","0.983","0.4452948","-0.5377052","-0.5377052","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc2","Generalizability_mean","GLR","0.792","0.080766","-0.711234","-0.711234","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","Generalizability_mean","GLR","0.967","0.229513","-0.737487","-0.737487","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","MEAN","MEAN","Stability","ECE","0.9320830000000001","0.0725586","-0.8595244000000001","0.8595244000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc2","Stability","ECE","0.925","0.0367272","-0.8882728000000001","0.8882728000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc3","Stability","ECE","0.962","0.077477","-0.884523","0.884523","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc1","pc4","Stability","ECE","0.962","0.0803808","-0.8816191999999999","0.8816191999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc1","Stability","ECE","0.885","0.07498479999999999","-0.8100152","0.8100152","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc3","Stability","ECE","0.9649999999999999","0.1020532","-0.8629467999999999","0.8629467999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc4","Stability","ECE","0.9550000000000001","0.11973699999999998","-0.8352630000000001","0.8352630000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc1","Stability","ECE","0.8360000000000001","0.0370768","-0.7989232000000001","0.7989232000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc2","Stability","ECE","0.917","0.06346199999999999","-0.853538","0.853538","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc4","Stability","ECE","0.925","0.07591899999999999","-0.8490810000000001","0.8490810000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc1","Stability","ECE","0.9359999999999999","0.043710799999999994","-0.8922892","0.8922892","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","Stability","ECE","0.952","0.078956","-0.8730439999999999","0.8730439999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc3","Stability","ECE","0.9649999999999999","0.08022","-0.8847799999999999","0.8847799999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
